"id","name","latitude","longitude"
"764","194CE1","43.6254983343093","3.86670968944827"
"765","194CE2","43.6218887126496","3.87244530592341"
"766","194CE3","43.6214357142588","3.87397901236"
"767","194CE4","43.6220341072658","3.86684165231873"
"768","194CE5","43.6030350351806","3.87140872985196"
"769","194CE6","43.6234002","3.8662217"
"770","194CE7","43.6267337787641","3.87381334011764"
"771","194CE8","43.6060947323195","3.88164480389071"
"772","194CE9","43.6101136","3.8713933"
"773","194CEA","43.6013982017005","3.88214824041324"
"774","194CEB","43.6228945794631","3.86777414832886"
"775","194CEC","43.6196620882661","3.87236505951614"
"776","194CED","43.6179808641062","3.88226520161652"
"777","194CEE","43.6220337732741","3.87743199202373"
"778","194CEF","43.6061649339878","3.88156959679361"
"779","194CF0","43.6129791581008","3.86959209385714"
"780","194CF1","43.6068286624018","3.8810033215716"
"781","194CF2","43.6164798806481","3.86949326216677"
"782","194CF3","43.6059955070314","3.8708648931671"
"783","194CF4","43.6196593633908","3.8723416791687"
"784","194CF5","43.6163028025141","3.86582619577052"
"785","194CF6","43.6061383884592","3.88158483257155"
"786","194CF7","43.6061247137848","3.88162274530509"
"787","194CF8","43.6048411746398","3.8776971900262"
"788","194CF9","43.6146288793357","3.86942406501828"
"789","194CFA","43.6052409424736","3.86610374008808"
"790","194CFB","43.6110430124245","3.86270648991967"
"791","194CFC","43.6114514990056","3.86556529197605"
"792","19544D","43.6244837878997","3.86621776584855"
"793","19544E","43.6185888861933","3.86440997402508"
"794","195450","43.6168820646727","3.86801802492948"
"795","195451","43.605137176516","3.87023321745937"
"796","195452","43.6037934808098","3.87276051952961"
"797","195453","43.604405750947","3.88196735188626"
"798","195454","43.6059721281067","3.87084513006369"
"799","195455","43.6101516923158","3.87142784741241"
"800","195456","43.6182960696257","3.86387165411202"
"801","195457","43.6048164562333","3.87338264782341"
"802","195458","43.6216540500569","3.88572454973564"
"803","195459","43.6185694739131","3.87550990070042"
"804","19545A","43.6052176051764","3.86953698633624"
"805","19545F","43.6034230234764","3.87340252181457"
"806","195460","43.6087131185193","3.8690650555061"
"807","195462","43.6051016916173","3.86824200655371"
"808","195463","43.6038199866088","3.87280269514008"
"809","195464","43.6124488708491","3.87181075043338"
"810","195465","43.6105526658133","3.86901868852215"
"811","195466","43.6176032154672","3.8623431272581"
"812","194B9F","43.6188113541512","3.87349798216837"
"813","194BA0","43.6108865508168","3.85433699303519"
"814","194BA1","43.61712784371","3.88349202163079"
"815","194BA2","43.6198625631709","3.88303549658701"
"816","194BA3","43.6142789163455","3.8307749244085"
"817","194BA4","43.6186384399617","3.87561804530662"
"818","194BA5","43.6171301135438","3.88121348193522"
"819","194BA6","43.6077307232536","3.86522594493931"
"820","194BA7","43.6069713655803","3.85706570492334"
"821","194BA8","43.6171557294294","3.88352271039992"
"822","194BA9","43.6229681046452","3.86953947393772"
"823","194BAA","43.6169443573577","3.87627528161568"
"824","194BAC","43.6049684018914","3.86331930533152"
"825","194BAD","43.6164146712293","3.87883321817571"
"826","194BAE","43.6226034899977","3.88457680389433"
"827","194BAF","43.5977118746298","3.86445184668412"
"828","194BB0","43.6172483974107","3.8824148971496"
"829","194BB1","43.6194506302298","3.88350773353056"
"830","194BB2","43.617227584714","3.88145398486756"
"831","194BB3","43.617267837412","3.88237292572569"
"832","194BB4","43.6009120010401","3.8672021816177"
"833","194BB5","43.600924670718","3.86716868468977"
"834","194BB6","43.601021817417","3.86730307420248"
"835","194BB7","43.5985760225148","3.86228459017207"
"836","194BB8","43.6073380375447","3.85688201731398"
"837","194BB9","43.6005155887252","3.86749282433004"
"838","194BBA","43.6129756840924","3.83089632114672"
"839","194BBB","43.6130054543336","3.83089305503438"
"840","194BBC","43.6110197705544","3.85435234839861"
"841","194BBD","43.622361155324","3.88366548834415"
"842","194BBE","43.6125096605557","3.83095187853473"
"843","194BBF","43.5966455814872","3.86329330658498"
"844","194BC1","43.6035045599925","3.86413177282247"
"845","194BC2","43.6124630108197","3.83095033236179"
"846","194BC3","43.6081012468067","3.85427164149132"
"847","194BC4","43.6021373839017","3.86645809788956"
"848","194BC5","43.6021148408102","3.86654023981987"
"849","194BC6","43.6065821775278","3.86485378225757"
"850","194BC7","43.596678855828","3.86334023625443"
"851","1961A6","43.6147361138927","3.88087131814166"
"852","1961AB","43.619999087307","3.87372759648338"
"853","1961AC","43.6186772273805","3.87566458538163"
"854","1961AD","43.6173013911819","3.87177190306625"
"855","1961AE","43.6109531263262","3.85434305913975"
"856","1961E1","43.5993374024897","3.863106073729"
"857","1961E2","43.6188192066004","3.87350418303447"
